Book,Line,Text
17,196,πατρὶ φίλῳ ἔπορον· ὃ δ’ἄρα ᾧ παιδὶ ὄπασσε
17,197,γηράς· ἀλλ’ οὐχ υἱὸς ἐν ἔντεσι πατρὸς ἐγήρα.
17,198,τὸν δ’ὡς οὖν ἀπάνευθεν ἴδεν νεφεληγερέτα Ζεὺς
17,199,"τεύχεσι Πηλεΐδαο κορυσσόμενον θείοιο,"
17,200,κινήσας ῥα κάρη προτὶ ὃν μυθήσατο θυμόν·
17,201,ἆ δείλ’ οὐδέ τί τοι θάνατος καταθύμιός ἐστιν
17,202,ὃς δή τοι σχεδὸν εἶσι· σὺ δ’ἄμβροτα τεύχεα δύνεις
17,203,"ἀνδρὸς ἀριστῆος, τόν τε τρομέουσι καὶ ἄλλοι·"
17,204,"τοῦ δὴ ἑταῖρον ἔπεφνες ἐνηέα τε κρατερόν τε,"
17,205,τεύχεα δ’οὐ κατὰ κόσμον ἀπὸ κρατός τε καὶ ὤμων
17,206,"εἵλευ· ἀτάρ τοι νῦν γε μέγα κράτος ἐγγυαλίξω,"
17,207,τῶν ποινὴν ὅ τοι οὔ τι μάχης ἐκνοστήσαντι
17,208,δέξεται Ἀνδρομάχη κλυτὰ τεύχεα Πηλεΐωνος.
17,209,ἦ καὶ κυανέῃσιν ἐπ’ ὀφρύσι νεῦσε Κρονίων.
17,210,"Ἕκτορι δ’ἥρμοσε τεύχε’ ἐπὶ χροΐ, δῦ δέ μιν Ἄρης"
17,211,"δεινὸς ἐνυάλιος, πλῆσθεν δ’ἄρα οἱ μέλε’ ἐντὸς"
17,212,ἀλκῆς καὶ σθένεος· μετὰ δὲ κλειτοὺς ἐπικούρους
17,213,βῆ ῥα μέγα ἰάχων· ἰνδάλλετο δέ σφισι πᾶσι
17,214,τεύχεσι λαμπόμενος μεγαθύμου Πηλεΐωνος.
17,215,ὄτρυνεν δὲ ἕκαστον ἐποιχόμενος ἐπέεσσι
17,216,Μέσθλην τε Γλαῦκόν τε Μέδοντά τε Θερσίλοχόν τε
17,217,Ἀστεροπαῖόν τε Δεισήνορά θ’Ἱππόθοόν τε
17,218,Φόρκυν τε Χρομίον τε καὶ Ἔννομον οἰωνιστήν·
17,219,τοὺς ὅ γ’ἐποτρύνων ἔπεα πτερόεντα προσηύδα·
17,220,κέκλυτε μυρία φῦλα περικτιόνων ἐπικούρων·
17,221,οὐ γὰρ ἐγὼ πληθὺν διζήμενος οὐδὲ χατίζων
17,222,"ἐνθάδ’ ἀφ’ ὑμετέρων πολίων ἤγειρα ἕκαστον,"
17,223,ἀλλ’ ἵνα μοι Τρώων ἀλόχους καὶ νήπια τέκνα
17,224,προφρονέως ῥύοισθε φιλοπτολέμων ὑπ’ Ἀχαιῶν.
17,225,τὰ φρονέων δώροισι κατατρύχω καὶ ἐδωδῇ
17,226,"λαούς, ὑμέτερον δὲ ἑκάστου θυμὸν ἀέξω."
17,227,τώ τις νῦν ἰθὺς τετραμμένος ἢ ἀπολέσθω
17,228,ἠὲ σαωθήτω· ἣ γὰρ πολέμου ὀαριστύς.
17,229,ὃς δέ κε Πάτροκλον καὶ τεθνηῶτά περ ἔμπης
17,230,"Τρῶας ἐς ἱπποδάμους ἐρύσῃ, εἴξῃ δέ οἱ Αἴας,"
17,231,"ἥμισυ τῷ ἐνάρων ἀποδάσσομαι, ἥμισυ δ’αὐτὸς"
17,232,ἕξω ἐγώ· τὸ δέ οἱ κλέος ἔσσεται ὅσσον ἐμοί περ.
17,233,"ὣς ἔφαθ’, οἳ δ’ἰθὺς Δαναῶν βρίσαντες ἔβησαν"
17,234,δούρατ’ ἀνασχόμενοι· μάλα δέ σφισιν ἔλπετο θυμὸς
17,235,νεκρὸν ὑπ’ Αἴαντος ἐρύειν Τελαμωνιάδαο
17,236,νήπιοι· ἦ τε πολέσσιν ἐπ’ αὐτῷ θυμὸν ἀπηύρα.
17,237,καὶ τότ’ ἄρ’ Αἴας εἶπε βοὴν ἀγαθὸν Μενέλαον·
17,238,ὦ πέπον ὦ Μενέλαε διοτρεφὲς οὐκέτι νῶϊ
17,239,ἔλπομαι αὐτώ περ νοστησέμεν ἐκ πολέμοιο.
17,240,"οὔ τι τόσον νέκυος περιδείδια Πατρόκλοιο,"
17,241,"ὅς κε τάχα Τρώων κορέει κύνας ἠδ’ οἰωνούς,"
17,242,"ὅσσον ἐμῇ κεφαλῇ περιδείδια μή τι πάθῃσι,"
17,243,"καὶ σῇ, ἐπεὶ πολέμοιο νέφος περὶ πάντα καλύπτει"
17,244,"Ἕκτωρ, ἡμῖν δ’αὖτ’ ἀναφαίνεται αἰπὺς ὄλεθρος."
17,245,"ἀλλ’ ἄγ’ ἀριστῆας Δαναῶν κάλει, ἤν τις ἀκούσῃ."
17,246,"ὣς ἔφατ’, οὐδ’ ἀπίθησε βοὴν ἀγαθὸς Μενέλαος,"
17,247,ἤϋσεν δὲ διαπρύσιον Δαναοῖσι γεγωνώς·
17,248,ὦ φίλοι Ἀργείων ἡγήτορες ἠδὲ μέδοντες
17,249,οἵ τε παρ’ Ἀτρεΐδῃς Ἀγαμέμνονι καὶ Μενελάῳ
17,250,δήμια πίνουσιν καὶ σημαίνουσιν ἕκαστος
17,251,λαοῖς· ἐκ δὲ Διὸς τιμὴ καὶ κῦδος ὀπηδεῖ.
17,252,ἀργαλέον δέ μοί ἐστι διασκοπιᾶσθαι ἕκαστον
17,253,ἡγεμόνων· τόσση γὰρ ἔρις πολέμοιο δέδηεν·
17,254,"ἀλλά τις αὐτὸς ἴτω, νεμεσιζέσθω δ’ἐνὶ θυμῷ"
17,255,Πάτροκλον Τρῳῇσι κυσὶν μέλπηθρα γενέσθαι.
17,256,"ὣς ἔφατ’, ὀξὺ δ’ἄκουσεν Ὀϊλῆος ταχὺς Αἴας·"
17,257,"πρῶτος δ’ἀντίος ἦλθε θέων ἀνὰ δηϊοτῆτα,"
17,258,τὸν δὲ μετ’ Ἰδομενεὺς καὶ ὀπάων Ἰδομενῆος
17,259,Μηριόνης ἀτάλαντος Ἐνυαλίῳ ἀνδρειφόντῃ.
17,260,"τῶν δ’ἄλλων τίς κεν ᾗσι φρεσὶν οὐνόματ’ εἴποι,"
17,261,ὅσσοι δὴ μετόπισθε μάχην ἤγειραν Ἀχαιῶν;
17,262,Τρῶες δὲ προὔτυψαν ἀολλέες· ἦρχε δ’ἄρ’ Ἕκτωρ.
17,263,ὡς δ’ὅτ’ ἐπὶ προχοῇσι διιπετέος ποταμοῖο
17,264,"βέβρυχεν μέγα κῦμα ποτὶ ῥόον, ἀμφὶ δέ τ’ἄκραι"
17,265,"ἠϊόνες βοόωσιν ἐρευγομένης ἁλὸς ἔξω,"
17,266,τόσσῃ ἄρα Τρῶες ἰαχῇ ἴσαν. αὐτὰρ Ἀχαιοὶ
17,267,ἕστασαν ἀμφὶ Μενοιτιάδῃ ἕνα θυμὸν ἔχοντες
17,268,φραχθέντες σάκεσιν χαλκήρεσιν· ἀμφὶ δ’ἄρά σφι
17,269,λαμπρῇσιν κορύθεσσι Κρονίων ἠέρα πολλὴν
17,270,"χεῦ’, ἐπεὶ οὐδὲ Μενοιτιάδην ἔχθαιρε πάρος γε,"
17,271,ὄφρα ζωὸς ἐὼν θεράπων ἦν Αἰακίδαο·
17,272,μίσησεν δ’ἄρα μιν δηίων κυσὶ κύρμα γενέσθαι
17,273,Τρῳῇσιν· τὼ καί οἱ ἀμυνέμεν ὦρσεν ἑταίρους.
17,274,ὦσαν δὲ πρότεροι Τρῶες ἑλίκωπας Ἀχαιούς·
17,275,"νεκρὸν δὲ προλιπόντες ὑπέτρεσαν, οὐδέ τιν’ αὐτῶν"
17,276,"Τρῶες ὑπέρθυμοι ἕλον ἔγχεσιν ἱέμενοί περ,"
17,277,ἀλλὰ νέκυν ἐρύοντο· μίνυνθα δὲ καὶ τοῦ Ἀχαιοὶ
17,278,μέλλον ἀπέσσεσθαι· μάλα γάρ σφεας ὦκ’ ἐλέλιξεν
17,279,"Αἴας, ὃς περὶ μὲν εἶδος, περὶ δ’ἔργα τέτυκτο"
17,280,τῶν ἄλλων Δαναῶν μετ’ ἀμύμονα Πηλεΐωνα.
17,281,ἴθυσεν δὲ διὰ προμάχων συῒ εἴκελος ἀλκὴν
17,282,"καπρίῳ, ὅς τ’ἐν ὄρεσσι κύνας θαλερούς τ’αἰζηοὺς"
17,283,"ῥηϊδίως ἐκέδασσεν, ἑλιξάμενος διὰ βήσσας·"
17,284,ὣς υἱὸς Τελαμῶνος ἀγαυοῦ φαίδιμος Αἴας
17,285,ῥεῖα μετεισάμενος Τρώων ἐκέδασσε φάλαγγας
17,286,"οἳ περὶ Πατρόκλῳ βέβασαν, φρόνεον δὲ μάλιστα"
17,287,ἄστυ πότι σφέτερον ἐρύειν καὶ κῦδος ἀρέσθαι.
17,288,ἤτοι τὸν Λήθοιο Πελασγοῦ φαίδιμος υἱὸς
17,289,Ἱππόθοος ποδὸς ἕλκε κατὰ κρατερὴν ὑσμίνην
17,290,δησάμενος τελαμῶνι παρὰ σφυρὸν ἀμφὶ τένοντας
17,291,Ἕκτορι καὶ Τρώεσσι χαριζόμενος· τάχα δ’αὐτῷ
17,292,"ἦλθε κακόν, τό οἱ οὔ τις ἐρύκακεν ἱεμένων περ."
17,293,τὸν δ’υἱὸς Τελαμῶνος ἐπαΐξας δι’ ὁμίλου
17,294,πλῆξ’ αὐτοσχεδίην κυνέης διὰ χαλκοπαρῄου·
17,295,ἤρικε δ’ἱπποδάσεια κόρυς περὶ δουρὸς ἀκωκῇ
17,296,"πληγεῖσ’ ἔγχεΐ τε μεγάλῳ καὶ χειρὶ παχείῃ,"
17,297,ἐγκέφαλος δὲ παρ’ αὐλὸν ἀνέδραμεν ἐξ ὠτειλῆς
17,298,"αἱματόεις· τοῦ δ’αὖθι λύθη μένος, ἐκ δ’ἄρα χειρῶν"
17,299,Πατρόκλοιο πόδα μεγαλήτορος ἧκε χαμᾶζε
17,300,κεῖσθαι· ὃ δ’ἄγχ’ αὐτοῖο πέσε πρηνὴς ἐπὶ νεκρῷ
17,301,"τῆλ’ ἀπὸ Λαρίσης ἐριβώλακος, οὐδὲ τοκεῦσι"
17,302,"θρέπτρα φίλοις ἀπέδωκε, μινυνθάδιος δέ οἱ αἰὼν"
17,303,ἔπλεθ’ ὑπ’ Αἴαντος μεγαθύμου δουρὶ δαμέντι.
17,304,Ἕκτωρ δ’αὖτ’ Αἴαντος ἀκόντισε δουρὶ φαεινῷ·
17,305,ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος
17,306,τυτθόν· ὃ δὲ Σχεδίον μεγαθύμου Ἰφίτου υἱὸν
17,307,"Φωκήων ὄχ’ ἄριστον, ὃς ἐν κλειτῷ Πανοπῆϊ"
17,308,"οἰκία ναιετάασκε πολέσσ’ ἄνδρεσσιν ἀνάσσων,"
17,309,τὸν βάλ’ ὑπὸ κληῖδα μέσην· διὰ δ’ἀμπερὲς ἄκρη
17,310,αἰχμὴ χαλκείη παρὰ νείατον ὦμον ἀνέσχε·
17,311,"δούπησεν δὲ πεσών, ἀράβησε δὲ τεύχε’ ἐπ’ αὐτῷ."
17,312,Αἴας δ’αὖ Φόρκυνα δαΐφρονα Φαίνοπος υἱὸν
17,313,Ἱπποθόῳ περιβάντα μέσην κατὰ γαστέρα τύψε·
17,314,"ῥῆξε δὲ θώρηκος γύαλον, διὰ δ’ἔντερα χαλκὸς"
17,315,ἤφυσ’· ὃ δ’ἐν κονίῃσι πεσὼν ἕλε γαῖαν ἀγοστῷ.
17,316,χώρησαν δ’ὑπό τε πρόμαχοι καὶ φαίδιμος Ἕκτωρ·
17,317,"Ἀργεῖοι δὲ μέγα ἴαχον, ἐρύσαντο δὲ νεκροὺς"
17,318,"Φόρκυν θ’Ἱππόθοόν τε, λύοντο δὲ τεύχε’ ἀπ’ ὤμων."
17,319,ἔνθά κεν αὖτε Τρῶες ἀρηϊφίλων ὑπ’ Ἀχαιῶν
17,320,"Ἴλιον εἰσανέβησαν ἀναλκείῃσι δαμέντες,"
17,321,Ἀργεῖοι δέ κε κῦδος ἕλον καὶ ὑπὲρ Διὸς αἶσαν
17,322,κάρτεϊ καὶ σθένεϊ σφετέρῳ· ἀλλ’ αὐτὸς Ἀπόλλων
17,323,Αἰνείαν ὄτρυνε δέμας Περίφαντι ἐοικὼς
17,324,"κήρυκι Ἠπυτίδῃ, ὅς οἱ παρὰ πατρὶ γέροντι"
17,325,κηρύσσων γήρασκε φίλα φρεσὶ μήδεα εἰδώς·
17,326,τῷ μιν ἐεισάμενος προσέφη Διὸς υἱὸς Ἀπόλλων·
17,327,Αἰνεία πῶς ἂν καὶ ὑπὲρ θεὸν εἰρύσσαισθε
17,328,Ἴλιον αἰπεινήν; ὡς δὴ ἴδον ἀνέρας ἄλλους
17,329,κάρτεΐ τε σθένεΐ τε πεποιθότας ἠνορέῃ τε
17,330,πλήθεΐ τε σφετέρῳ καὶ ὑπερδέα δῆμον ἔχοντας·
17,331,ἡμῖν δὲ Ζεὺς μὲν πολὺ βούλεται ἢ Δαναοῖσι
17,332,νίκην· ἀλλ’ αὐτοὶ τρεῖτ’ ἄσπετον οὐδὲ μάχεσθε.
17,333,"ὣς ἔφατ’, Αἰνείας δ’ἑκατηβόλον Ἀπόλλωνα"
17,334,"ἔγνω ἐς ἄντα ἰδών, μέγα δ’Ἕκτορα εἶπε βοήσας·"
17,335,Ἕκτόρ τ’ἠδ’ ἄλλοι Τρώων ἀγοὶ ἠδ’ ἐπικούρων
17,336,αἰδὼς μὲν νῦν ἥδε γ’ἀρηϊφίλων ὑπ’ Ἀχαιῶν
17,337,Ἴλιον εἰσαναβῆναι ἀναλκείῃσι δαμέντας.
17,338,ἀλλ’ ἔτι γάρ τίς φησι θεῶν ἐμοὶ ἄγχι παραστὰς
17,339,Ζῆν’ ὕπατον μήστωρα μάχης ἐπιτάρροθον εἶναι·
17,340,"τώ ῥ’ἰθὺς Δαναῶν ἴομεν, μηδ’ οἵ γε ἕκηλοι"
17,341,Πάτροκλον νηυσὶν πελασαίατο τεθνηῶτα.
17,342,"ὣς φάτο, καί ῥα πολὺ προμάχων ἐξάλμενος ἔστη·"
17,343,οἳ δ’ἐλελίχθησαν καὶ ἐναντίοι ἔσταν Ἀχαιῶν.
17,344,ἔνθ’ αὖτ’ Αἰνείας Λειώκριτον οὔτασε δουρὶ
17,345,υἱὸν Ἀρίσβαντος Λυκομήδεος ἐσθλὸν ἑταῖρον.
17,346,"τὸν δὲ πεσόντ’ ἐλέησεν ἀρηΐφιλος Λυκομήδης,"
17,347,"στῆ δὲ μάλ’ ἐγγὺς ἰών, καὶ ἀκόντισε δουρὶ φαεινῷ,"
17,348,καὶ βάλεν Ἱππασίδην Ἀπισάονα ποιμένα λαῶν
17,349,"ἧπαρ ὑπὸ πραπίδων, εἶθαρ δ’ὑπὸ γούνατ’ ἔλυσεν,"
17,350,"ὅς ῥ’ἐκ Παιονίης ἐριβώλακος εἰληλούθει,"
17,351,καὶ δὲ μετ’ Ἀστεροπαῖον ἀριστεύεσκε μάχεσθαι.
17,352,"τὸν δὲ πεσόντ’ ἐλέησεν ἀρήϊος Ἀστεροπαῖος,"
17,353,ἴθυσεν δὲ καὶ ὃ πρόφρων Δαναοῖσι μάχεσθαι·
17,354,ἀλλ’ οὔ πως ἔτι εἶχε· σάκεσσι γὰρ ἔρχατο πάντῃ
17,355,"ἑσταότες περὶ Πατρόκλῳ, πρὸ δὲ δούρατ’ ἔχοντο."
17,356,Αἴας γὰρ μάλα πάντας ἐπῴχετο πολλὰ κελεύων·
17,357,οὔτέ τιν’ ἐξοπίσω νεκροῦ χάζεσθαι ἀνώγει
17,358,"οὔτέ τινα προμάχεσθαι Ἀχαιῶν ἔξοχον ἄλλων,"
17,359,"ἀλλὰ μάλ’ ἀμφ’ αὐτῷ βεβάμεν, σχεδόθεν δὲ μάχεσθαι."
17,360,"ὣς Αἴας ἐπέτελλε πελώριος, αἵματι δὲ χθὼν"
17,361,"δεύετο πορφυρέῳ, τοὶ δ’ἀγχιστῖνοι ἔπιπτον"
17,362,νεκροὶ ὁμοῦ Τρώων καὶ ὑπερμενέων ἐπικούρων
17,363,"καὶ Δαναῶν· οὐδ’ οἳ γὰρ ἀναιμωτί γε μάχοντο,"
17,364,παυρότεροι δὲ πολὺ φθίνυθον· μέμνηντο γὰρ αἰεὶ
17,365,ἀλλήλοις ἀν’ ὅμιλον ἀλεξέμεναι φόνον αἰπύν.
17,366,"ὣς οἳ μὲν μάρναντο δέμας πυρός, οὐδέ κε φαίης"
17,367,οὔτέ ποτ’ ἠέλιον σῶν ἔμμεναι οὔτε σελήνην·
17,368,ἠέρι γὰρ κατέχοντο μάχης ἐπί θ’ὅσσον ἄριστοι
17,369,ἕστασαν ἀμφὶ Μενοιτιάδῃ κατατεθνηῶτι.
17,370,οἳ δ’ἄλλοι Τρῶες καὶ ἐϋκνήμιδες Ἀχαιοὶ
17,371,"εὔκηλοι πολέμιζον ὑπ’ αἰθέρι, πέπτατο δ’αὐγὴ"
17,372,"ἠελίου ὀξεῖα, νέφος δ’οὐ φαίνετο πάσης"
17,373,γαίης οὐδ’ ὀρέων· μεταπαυόμενοι δὲ μάχοντο
17,374,ἀλλήλων ἀλεείνοντες βέλεα στονόεντα
17,375,πολλὸν ἀφεσταότες. τοὶ δ’ἐν μέσῳ ἄλγε’ ἔπασχον
17,376,"ἠέρι καὶ πολέμῳ, τείροντο δὲ νηλέϊ χαλκῷ"
17,377,ὅσσοι ἄριστοι ἔσαν· δύο δ’οὔ πω φῶτε πεπύσθην
17,378,ἀνέρε κυδαλίμω Θρασυμήδης Ἀντίλοχός τε
17,379,"Πατρόκλοιο θανόντος ἀμύμονος, ἀλλ’ ἔτ’ ἔφαντο"
17,380,ζωὸν ἐνὶ πρώτῳ ὁμάδῳ Τρώεσσι μάχεσθαι.
17,381,τὼ δ’ἐπιοσσομένω θάνατον καὶ φύζαν ἑταίρων
17,382,"νόσφιν ἐμαρνάσθην, ἐπεὶ ὣς ἐπετέλλετο Νέστωρ"
17,383,ὀτρύνων πόλεμον δὲ μελαινάων ἀπὸ νηῶν.
17,384,τοῖς δὲ πανημερίοις ἔριδος μέγα νεῖκος ὀρώρει
17,385,ἀργαλέης· καμάτῳ δὲ καὶ ἱδρῷ νωλεμὲς αἰεὶ
17,386,γούνατά τε κνῆμαί τε πόδες θ’ὑπένερθεν ἑκάστου
17,387,χεῖρές τ’ὀφθαλμοί τε παλάσσετο μαρναμένοιιν
17,388,ἀμφ’ ἀγαθὸν θεράποντα ποδώκεος Αἰακίδαο.
17,389,ὡς δ’ὅτ’ ἀνὴρ ταύροιο βοὸς μεγάλοιο βοείην
17,390,λαοῖσιν δώῃ τανύειν μεθύουσαν ἀλοιφῇ·
17,391,δεξάμενοι δ’ἄρα τοί γε διαστάντες τανύουσι
17,392,"κυκλόσ’, ἄφαρ δέ τε ἰκμὰς ἔβη, δύνει δέ τ’ἀλοιφὴ"
17,393,"πολλῶν ἑλκόντων, τάνυται δέ τε πᾶσα διὰ πρό·"
17,394,ὣς οἵ γ’ἔνθα καὶ ἔνθα νέκυν ὀλίγῃ ἐνὶ χώρῃ
17,395,εἵλκεον ἀμφότεροι· μάλα δέ σφισιν ἔλπετο θυμὸς
17,396,"Τρωσὶν μὲν ἐρύειν προτὶ Ἴλιον, αὐτὰρ Ἀχαιοῖς"
17,397,νῆας ἔπι γλαφυράς· περὶ δ’αὐτοῦ μῶλος ὀρώρει
17,398,ἄγριος· οὐδέ κ’Ἄρης λαοσσόος οὐδέ κ’Ἀθήνη
17,399,"τόν γε ἰδοῦσ’ ὀνόσαιτ’, οὐδ’ εἰ μάλα μιν χόλος ἵκοι·"
17,400,τοῖον Ζεὺς ἐπὶ Πατρόκλῳ ἀνδρῶν τε καὶ ἵππων
17,401,ἤματι τῷ ἐτάνυσσε κακὸν πόνον· οὐδ’ ἄρα πώ τι
17,402,ᾔδεε Πάτροκλον τεθνηότα δῖος Ἀχιλλεύς·
17,403,πολλὸν γὰρ ῥ’ἀπάνευθε νεῶν μάρναντο θοάων
17,404,τείχει ὕπο Τρώων· τό μιν οὔ ποτε ἔλπετο θυμῷ
17,405,"τεθνάμεν, ἀλλὰ ζωὸν ἐνιχριμφθέντα πύλῃσιν"
17,406,"ἂψ ἀπονοστήσειν, ἐπεὶ οὐδὲ τὸ ἔλπετο πάμπαν"
17,407,"ἐκπέρσειν πτολίεθρον ἄνευ ἕθεν, οὐδὲ σὺν αὐτῷ·"
17,408,"πολλάκι γὰρ τό γε μητρὸς ἐπεύθετο νόσφιν ἀκούων,"
17,409,ἥ οἱ ἀπαγγέλλεσκε Διὸς μεγάλοιο νόημα.
17,410,δὴ τότε γ’οὔ οἱ ἔειπε κακὸν τόσον ὅσσον ἐτύχθη
17,411,"μήτηρ, ὅττί ῥά οἱ πολὺ φίλτατος ὤλεθ’ ἑταῖρος."
17,412,οἳ δ’αἰεὶ περὶ νεκρὸν ἀκαχμένα δούρατ’ ἔχοντες
17,413,νωλεμὲς ἐγχρίμπτοντο καὶ ἀλλήλους ἐνάριζον·
17,414,ὧδε δέ τις εἴπεσκεν Ἀχαιῶν χαλκοχιτώνων·
17,415,ὦ φίλοι οὐ μὰν ἧμιν ἐϋκλεὲς ἀπονέεσθαι
17,416,"νῆας ἔπι γλαφυράς, ἀλλ’ αὐτοῦ γαῖα μέλαινα"
17,417,πᾶσι χάνοι· τό κεν ἧμιν ἄφαρ πολὺ κέρδιον εἴη
17,418,εἰ τοῦτον Τρώεσσι μεθήσομεν ἱπποδάμοισιν
17,419,ἄστυ πότι σφέτερον ἐρύσαι καὶ κῦδος ἀρέσθαι.
17,420,ὣς δέ τις αὖ Τρώων μεγαθύμων αὐδήσασκεν·
17,421,"ὦ φίλοι, εἰ καὶ μοῖρα παρ’ ἀνέρι τῷδε δαμῆναι"
17,422,"πάντας ὁμῶς, μή πώ τις ἐρωείτω πολέμοιο."
17,423,"ὣς ἄρα τις εἴπεσκε, μένος δ’ὄρσασκεν ἑκάστου."
17,424,"ὣς οἳ μὲν μάρναντο, σιδήρειος δ’ὀρυμαγδὸς"
17,425,χάλκεον οὐρανὸν ἷκε δι’ αἰθέρος ἀτρυγέτοιο·
17,426,ἵπποι δ’Αἰακίδαο μάχης ἀπάνευθεν ἐόντες
17,427,"κλαῖον, ἐπεὶ δὴ πρῶτα πυθέσθην ἡνιόχοιο"
17,428,ἐν κονίῃσι πεσόντος ὑφ’ Ἕκτορος ἀνδροφόνοιο.
17,429,ἦ μὰν Αὐτομέδων Διώρεος ἄλκιμος υἱὸς
17,430,"πολλὰ μὲν ἂρ μάστιγι θοῇ ἐπεμαίετο θείνων,"
17,431,"πολλὰ δὲ μειλιχίοισι προσηύδα, πολλὰ δ’ἀρειῇ·"
17,432,τὼ δ’οὔτ’ ἂψ ἐπὶ νῆας ἐπὶ πλατὺν Ἑλλήσποντον
17,433,"ἠθελέτην ἰέναι οὔτ’ ἐς πόλεμον μετ’ Ἀχαιούς,"
17,434,"ἀλλ’ ὥς τε στήλη μένει ἔμπεδον, ἥ τ’ἐπὶ τύμβῳ"
17,435,"ἀνέρος ἑστήκῃ τεθνηότος ἠὲ γυναικός,"
17,436,ὣς μένον ἀσφαλέως περικαλλέα δίφρον ἔχοντες
17,437,οὔδει ἐνισκίμψαντε καρήατα· δάκρυα δέ σφι
17,438,θερμὰ κατὰ βλεφάρων χαμάδις ῥέε μυρομένοισιν
17,439,ἡνιόχοιο πόθῳ· θαλερὴ δ’ἐμιαίνετο χαίτη
17,440,ζεύγλης ἐξεριποῦσα παρὰ ζυγὸν ἀμφοτέρωθεν.
17,441,"μυρομένω δ’ἄρα τώ γε ἰδὼν ἐλέησε Κρονίων,"
17,442,κινήσας δὲ κάρη προτὶ ὃν μυθήσατο θυμόν·
17,443,"ἆ δειλώ, τί σφῶϊ δόμεν Πηλῆϊ ἄνακτι"
17,444,"θνητῷ, ὑμεῖς δ’ἐστὸν ἀγήρω τ’ἀθανάτω τε;"
17,445,ἦ ἵνα δυστήνοισι μετ’ ἀνδράσιν ἄλγε’ ἔχητον;
17,446,οὐ μὲν γάρ τί πού ἐστιν ὀϊζυρώτερον ἀνδρὸς
17,447,"πάντων, ὅσσά τε γαῖαν ἔπι πνείει τε καὶ ἕρπει."
17,448,ἀλλ’ οὐ μὰν ὑμῖν γε καὶ ἅρμασι δαιδαλέοισιν
17,449,Ἕκτωρ Πριαμίδης ἐποχήσεται· οὐ γὰρ ἐάσω.
17,450,ἦ οὐχ ἅλις ὡς καὶ τεύχε’ ἔχει καὶ ἐπεύχεται αὔτως;
17,451,"σφῶϊν δ’ἐν γούνεσσι βαλῶ μένος ἠδ’ ἐνὶ θυμῷ,"
17,452,ὄφρα καὶ Αὐτομέδοντα σαώσετον ἐκ πολέμοιο
17,453,νῆας ἔπι γλαφυράς· ἔτι γάρ σφισι κῦδος ὀρέξω
17,454,"κτείνειν, εἰς ὅ κε νῆας ἐϋσσέλμους ἀφίκωνται"
17,455,δύῃ τ’ἠέλιος καὶ ἐπὶ κνέφας ἱερὸν ἔλθῃ·
17,456,ὣς εἰπὼν ἵπποισιν ἐνέπνευσεν μένος ἠΰ.
17,457,τὼ δ’ἀπὸ χαιτάων κονίην οὖδας δὲ βαλόντε
17,458,ῥίμφα φέρον θοὸν ἅρμα μετὰ Τρῶας καὶ Ἀχαιούς.
17,459,τοῖσι δ’ἐπ’ Αὐτομέδων μάχετ’ ἀχνύμενός περ ἑταίρου
17,460,ἵπποις ἀΐσσων ὥς τ’αἰγυπιὸς μετὰ χῆνας·
17,461,"ῥέα μὲν γὰρ φεύγεσκεν ὑπ’ ἐκ Τρώων ὀρυμαγδοῦ,"
17,462,ῥεῖα δ’ἐπαΐξασκε πολὺν καθ’ ὅμιλον ὀπάζων.
17,463,ἀλλ’ οὐχ ᾕρει φῶτας ὅτε σεύαιτο διώκειν·
17,464,οὐ γάρ πως ἦν οἶον ἐόνθ’ ἱερῷ ἐνὶ δίφρῳ
17,465,ἔγχει ἐφορμᾶσθαι καὶ ἐπίσχειν ὠκέας ἵππους.
17,466,ὀψὲ δὲ δή μιν ἑταῖρος ἀνὴρ ἴδεν ὀφθαλμοῖσιν
17,467,Ἀλκιμέδων υἱὸς Λαέρκεος Αἱμονίδαο·
17,468,στῆ δ’ὄπιθεν δίφροιο καὶ Αὐτομέδοντα προσηύδα·
17,469,"Αὐτόμεδον, τίς τοί νυ θεῶν νηκερδέα βουλὴν"
17,470,"ἐν στήθεσσιν ἔθηκε, καὶ ἐξέλετο φρένας ἐσθλάς;"
17,471,οἷον πρὸς Τρῶας μάχεαι πρώτῳ ἐν ὁμίλῳ
17,472,"μοῦνος· ἀτάρ τοι ἑταῖρος ἀπέκτατο, τεύχεα δ’Ἕκτωρ"
17,473,αὐτὸς ἔχων ὤμοισιν ἀγάλλεται Αἰακίδαο.
17,474,τὸν δ’αὖτ’ Αὐτομέδων προσέφη Διώρεος υἱός·
17,475,Ἀλκίμεδον τίς γάρ τοι Ἀχαιῶν ἄλλος ὁμοῖος
17,476,"ἵππων ἀθανάτων ἐχέμεν δμῆσίν τε μένος τε,"
17,477,εἰ μὴ Πάτροκλος θεόφιν μήστωρ ἀτάλαντος
17,478,ζωὸς ἐών; νῦν αὖ θάνατος καὶ μοῖρα κιχάνει.
17,479,ἀλλὰ σὺ μὲν μάστιγα καὶ ἡνία σιγαλόεντα
17,480,"δέξαι, ἐγὼ δ’ἵππων ἀποβήσομαι, ὄφρα μάχωμαι."
17,481,"ὣς ἔφατ’, Ἀλκιμέδων δὲ βοηθόον ἅρμ’ ἐπορούσας"
