Book,Line,Text
23,95,ἄλλοτε δ’ἀγνώσασκε κακὰ χροῒ εἵματ’ ἔχοντα.
23,96,Τηλέμαχος δ’ἐνένιπεν ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζε·
23,97,"μῆτερ ἐμή, δύσμητερ, ἀπηνέα θυμὸν ἔχουσα,"
23,98,"τίφθ’ οὕτω πατρὸς νοσφίζεαι, οὐδὲ παρ’ αὐτὸν"
23,99,ἑζομένη μύθοισιν ἀνείρεαι οὐδὲ μεταλλᾷς;
23,100,οὐ μέν κ’ἄλλη γ’ὦδε γυνὴ τετληότι θυμῷ
23,101,"ἀνδρὸς ἀποσταίη, ὅς οἱ κακὰ πολλὰ μογήσας"
23,102,ἔλθοι ἐεικοστῷ ἔτεϊ ἐς πατρίδα γαῖαν·
23,103,σοὶ δ’αἰεὶ κραδίη στερεωτέρη ἐστὶ λίθοιο.
23,104,τὸν δ’αὖτε προσέειπε περίφρων Πηνελόπεια·
23,105,"τέκνον ἐμόν, θυμός μοι ἐνὶ στήθεσσι τέθηπεν,"
23,106,οὐδέ τι προσφάσθαι δύναμαι ἔπος οὐδ’ ἐρέεσθαι
23,107,οὐδ’ εἰς ὧπα ἰδέσθαι ἐναντίον. εἰ δ’ἐτεὸν δὴ
23,108,"ἔστ’ Ὀδυσεὺς καὶ οἶκον ἱκάνεται, ἦ μάλα νῶϊ"
23,109,γνωσόμεθ’ ἀλλήλων καὶ λώϊον· ἔστι γὰρ ἡμῖν
23,110,"σήμαθ’, ἃ δὴ καὶ νῶϊ κεκρυμμένα ἴδμεν ἀπ’ ἄλλων."
23,111,"ὣς φάτο, μείδησεν δὲ πολύτλας δῖος Ὀδυσσεύς,"
23,112,αἶψα δὲ Τηλέμαχον ἔπεα πτερόεντα προσηύδα·
23,113,"Τηλέμαχ’, ἤτοι μητέρ’ ἐνὶ μεγάροισιν ἔασον"
23,114,πειράζειν ἐμέθεν· τάχα δὲ φράσεται καὶ ἄρειον.
23,115,"νῦν δ’ὅττι ῥυπόω, κακὰ δὲ χροῒ εἵματα εἷμαι,"
23,116,τοὔνεκ’ ἀτιμάζει με καὶ οὔ πω φησὶ τὸν εἶναι.
23,117,ἡμεῖς δὲ φραζώμεθ’ ὅπως ὄχ’ ἄριστα γένηται.
23,118,"καὶ γάρ τίς θ’ἕνα φῶτα κατακτείνας ἐνὶ δήμῳ,"
23,119,"ᾧ μὴ πολλοὶ ἔωσιν ἀοσσητῆρες ὀπίσσω,"
23,120,φεύγει πηούς τε προλιπὼν καὶ πατρίδα γαῖαν·
23,121,"ἡμεῖς δ’ἕρμα πόληος ἀπέκταμεν, οἳ μέγ’ ἄριστοι"
23,122,κούρων εἰν Ἰθάκῃ· τὰ δέ σε φράζεσθαι ἄνωγα.
23,123,τὸν δ’αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·
23,124,"αὐτὸς ταῦτά γε λεῦσσε, πάτερ φίλε· σὴν γὰρ ἀρίστην"
23,125,"μῆτιν ἐπ’ ἀνθρώπους φάσ’ ἔμμεναι, οὐδέ κέ τίς τοι"
23,126,ἄλλος ἀνὴρ ἐρίσειε καταθνητῶν ἀνθρώπων.
23,127,"ἡμεῖς δὲ μεμαῶτες ἅμ’ ἑψόμεθ’, οὐδέ τί φημι"
23,128,"ἀλκῆς δευήσεσθαι, ὅση δύναμίς γε πάρεστι."
23,129,τὸν δ’ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
23,130,τοιγὰρ ἐγὼν ἐρέω ὥς μοι δοκεῖ εἶναι ἄριστα.
23,131,"πρῶτα μὲν ἂρ λούσασθε καὶ ἀμφιέσασθε χιτῶνας,"
23,132,δμῳὰς δ’ἐν μεγάροισιν ἀνώγετε εἵμαθ’ ἑλέσθαι·
23,133,αὐτὰρ θεῖος ἀοιδὸς ἔχων φόρμιγγα λίγειαν
23,134,"ἡμῖν ἡγείσθω φιλοπαίγμονος ὀρχηθμοῖο,"
23,135,"ὥς κέν τις φαίη γάμον ἔμμεναι ἐκτὸς ἀκούων,"
23,136,"ἢ ἀν’ ὁδὸν στείχων, ἢ οἳ περιναιετάουσι·"
23,137,μὴ πρόσθε κλέος εὐρὺ φόνου κατὰ ἄστυ γένηται
23,138,"ἀνδρῶν μνηστήρων, πρίν γ’ἡμέας ἐλθέμεν ἔξω"
23,139,ἀγρὸν ἐς ἡμέτερον πολυδένδρεον· ἔνθα δ’ἔπειτα
23,140,φρασσόμεθ’ ὅττι κε κέρδος Ὀλύμπιος ἐγγυαλίξῃ.
23,141,"ὣς ἔφαθ’, οἱ δ’ἄρα τοῦ μάλα μὲν κλύον ἠδ’ ἐπίθοντο"
23,142,"πρῶτα μὲν οὖν λούσαντο καὶ ἀμφιέσαντο χιτῶνας,"
23,143,ὅπλισθεν δὲ γυναῖκες· ὁ δ’εἵλετο θεῖος ἀοιδὸς
23,144,"φόρμιγγα γλαφυρήν, ἐν δέ σφισιν ἵμερον ὧρσε"
23,145,μολπῆς τε γλυκερῆς καὶ ἀμύμονος ὀρχηθμοῖο.
23,146,τοῖσιν δὲ μέγα δῶμα περιστεναχίζετο ποσσὶν
23,147,ἀνδρῶν παιζόντων καλλιζώνων τε γυναικῶν.
23,148,ὦδε δέ τις εἴπεσκε δόμων ἔκτοσθεν ἀκούων·
23,149,ἦ μάλα δή τις ἔγημε πολυμνήστην βασίλειαν·
23,150,"σχετλίη, οὐδ’ ἔτλη πόσιος οὗ κουριδίοιο"
23,151,"εἴρυσθαι μέγα δῶμα διαμπερές, ὄφρ’ ἂν ἵκοιτο."
23,152,"ὣς ἄρα τις εἴπεσκε, τὰ δ’οὐκ ἴσαν ὡς ἐτέτυκτο."
23,153,αὐτὰρ Ὀδυσσῆα μεγαλήτορα ᾧ ἐνὶ οἴκῳ
23,154,"Εὐρυνόμη ταμίη λοῦσεν καὶ χρῖσεν ἐλαίῳ,"
23,155,ἀμφὶ δέ μιν φᾶρος καλὸν βάλεν ἠδὲ χιτῶνα·
23,156,αὐτὰρ κὰκ κεφαλῆς χεῦεν πολὺ κάλλος Ἀθήνη
23,157,μείζονά τ’εἰσιδέειν καὶ πάσσονα· κὰδ δὲ κάρητος
23,158,"οὔλας ἧκε κόμας, ὑακινθίνῳ ἄνθει ὁμοίας."
23,159,ὡς δ’ὅτε τις χρυσὸν περιχεύεται ἀργύρῳ ἀνὴρ
23,160,"ἴδρις, ὃν Ἥφαιστος δέδαεν καὶ Παλλὰς Ἀθήνη"
23,161,"τέχνην παντοίην, χαρίεντα δὲ ἔργα τελείει·"
23,162,ὣς μὲν τῷ περίχευε χάριν κεφαλῇ τε καὶ ὤμοις.
23,163,ἐκ δ’ἀσαμίνθου βῆ δέμας ἀθανάτοισιν ὁμοῖος·
23,164,"ἂψ δ’αὖτις κατ’ ἄρ’ ἕζετ’ ἐπὶ θρόνου ἔνθεν ἀνέστη,"
23,165,"ἀντίον ἧς ἀλόχου, καί μιν πρὸς μῦθον ἔειπε·"
23,166,"δαιμονίη, περί σοί γε γυναικῶν θηλυτεράων"
23,167,κῆρ ἀτέραμνον ἔθηκαν Ὀλύμπια δώματ’ ἔχοντες·
23,168,οὐ μέν κ’ἄλλη γ’ὦδε γυνὴ τετληότι θυμῷ
23,169,"ἀνδρὸς ἀποσταίη, ὅς οἱ κακὰ πολλὰ μογήσας"
23,170,ἔλθοι ἐεικοστῷ ἔτεϊ ἐς πατρίδα γαῖαν.
23,171,"ἀλλ’ ἄγε μοι, μαῖα, στόρεσον λέχος, ὄφρα καὶ αὐτὸς"
23,172,λέξομαι· ἦ γὰρ τῇ γε σιδήρεον ἐν φρεσὶν ἦτορ.
23,173,τὸν δ’αὖτε προσέειπε περίφρων Πηνελόπεια·
23,174,"δαιμόνι’, οὐ γάρ τι μεγαλίζομαι οὐδ’ ἀθερίζω"
23,175,"οὐδὲ λίην ἄγαμαι, μάλα δ’εὖ οἶδ’ οἷος ἔησθα"
23,176,ἐξ Ἰθάκης ἐπὶ νηὸς ἰὼν δολιχηρέτμοιο.
23,177,"ἀλλ’ ἄγε οἱ στόρεσον πυκινὸν λέχος, Εὐρύκλεια,"
23,178,"ἐκτὸς ἐϋσταθέος θαλάμου, τόν ῥ’αὐτὸς ἐποίει·"
23,179,"ἔνθα οἱ ἐκθεῖσαι πυκινὸν λέχος ἐμβάλετ’ εὐνήν,"
23,180,κώεα καὶ χλαίνας καὶ ῥήγεα σιγαλόεντα.
23,181,ὣς ἄρ’ ἔφη πόσιος πειρωμένη· αὐτὰρ Ὀδυσσεὺς
23,182,ὀχθήσας ἄλοχον προσεφώνεε κέδν’ εἰδυῖαν·
23,183,"ὧ γύναι, ἦ μάλα τοῦτο ἔπος θυμαλγὲς ἔειπες·"
23,184,τίς δέ μοι ἄλλοσε θῆκε λέχος; χαλεπὸν δέ κεν εἴη
23,185,"καὶ μάλ’ ἐπισταμένῳ, ὅτε μὴ θεὸς αὐτὸς ἐπελθὼν"
23,186,ῥηϊδίως ἐθέλων θείη ἄλλῃ ἐνὶ χώρῃ.
23,187,"ἀνδρῶν δ’οὔ κέν τις ζωὸς βροτός, οὐδὲ μάλ’ ἡβῶν,"
23,188,"ῥεῖα μετοχλίσσειεν, ἐπεὶ μέγα σῆμα τέτυκται"
23,189,ἐν λέχει ἀσκητῷ· τὸ δ’ἐγὼ κάμον οὐδέ τις ἄλλος.
23,190,"θάμνος ἔφυ τανύφυλλος ἐλαίης ἕρκεος ἐντός,"
23,191,ἀκμηνὸς θαλέθων· πάχετος δ’ἦν ἠΰτε κίων.
23,192,"τῷ δ’ἐγὼ ἀμφιβαλὼν θάλαμον δέμον, ὄφρ’ ἐτέλεσσα,"
23,193,"πυκνῇσιν λιθάδεσσι, καὶ εὖ καθύπερθεν ἔρεψα,"
23,194,"κολλητὰς δ’ἐπέθηκα θύρας, πυκινῶς ἀραρυίας."
23,195,"καὶ τότ’ ἔπειτ’ ἀπέκοψα κόμην τανυφύλλου ἐλαίης,"
23,196,κορμὸν δ’ἐκ ῥίζης προταμὼν ἀμφέξεσα χαλκῷ
23,197,"εὖ καὶ ἐπισταμένως, καὶ ἐπὶ στάθμην ἴθυνα,"
23,198,"ἑρμῖν’ ἀσκήσας, τέτρηνα δὲ πάντα τερέτρῳ."
23,199,"ἐκ δὲ τοῦ ἀρχόμενος λέχος ἔξεον, ὄφρ’ ἐτέλεσσα,"
23,200,δαιδάλλων χρυσῷ τε καὶ ἀργύρῳ ἠδ’ ἐλέφαντι·
23,201,ἐν δ’ἐτάνυσσ’ ἱμάντα βοὸς φοίνικι φαεινόν.
23,202,"οὕτω τοι τόδε σῆμα πιφαύσκομαι· οὐδέ τι οἶδα,"
23,203,"εἴ μοι ἔτ’ ἔμπεδόν ἐστι, γύναι, λέχος, ἦέ τις ἤδη"
23,204,"ἀνδρῶν ἄλλοσε θῆκε, ταμὼν ὕπο πυθμέν’ ἐλαίης."
23,205,"ὣς φάτο, τῆς δ’αὐτοῦ λύτο γούνατα καὶ φίλον ἦτορ,"
23,206,σήματ’ ἀναγνούσῃ τά οἱ ἔμπεδα πέφραδ’ Ὀδυσσεύς·
23,207,"δακρύσασα δ’ἔπειτ’ ἰθὺς κίεν, ἀμφὶ δὲ χεῖρας"
23,208,"δειρῇ βάλλ’ Ὀδυσῆϊ, κάρη δ’ἔκυσ’ ἠδὲ προσηύδα·"
23,209,"μή μοι, Ὀδυσσεῦ, σκύζευ, ἐπεὶ τά περ ἄλλα μάλιστα"
23,210,"ἀνθρώπων πέπνυσο· θεοὶ δ’ὤπαζον ὀϊζύν,"
23,211,οἳ νῶϊν ἀγάσαντο παρ’ ἀλλήλοισι μένοντε
23,212,ἥβης ταρπῆναι καὶ γήραος οὐδὸν ἱκέσθαι.
23,213,"αὐτὰρ μὴ νῦν μοι τόδε χώεο μηδὲ νεμέσσα,"
23,214,"οὕνεκά σ’οὐ τὸ πρῶτον, ἐπεὶ ἴδον, ὦδ’ ἀγάπησα."
23,215,αἰεὶ γάρ μοι θυμὸς ἐνὶ στήθεσσι φίλοισιν
23,216,ἐρρίγει μή τίς με βροτῶν ἀπάφοιτ’ ἐπέεσσιν
23,217,ἐλθών· πολλοὶ γὰρ κακὰ κέρδεα βουλεύουσιν.
23,218,"οὐδέ κεν Ἀργείη Ἑλένη, Διὸς ἐκγεγαυῖα,"
23,219,"ἀνδρὶ παρ’ ἀλλοδαπῷ ἐμίγη φιλότητι καὶ εὐνῇ,"
23,220,εἰ ᾔδη ὅ μιν αὖτις ἀρήϊοι υἷες Ἀχαιῶν
23,221,ἀξέμεναι οἶκόνδε φίλην ἐς πατρίδ’ ἔμελλον.
23,222,τὴν δ’ἤτοι ῥέξαι θεὸς ὤρορεν ἔργον ἀεικές·
23,223,τὴν δ’ἄτην οὐ πρόσθεν ἑῷ ἐγκάτθετο θυμῷ
23,224,"λυγρήν, ἐξ ἧς πρῶτα καὶ ἡμέας ἵκετο πένθος."
23,225,"νῦν δ’,ἐπεὶ ἤδη σήματ’ ἀριφραδέα κατέλεξας"
23,226,"εὐνῆς ἡμετέρης, τὴν οὐ βροτὸς ἄλλος ὀπώπει,"
23,227,"ἀλλ’ οἶοι σύ τ’ἐγώ τε καὶ ἀμφίπολος μία μούνη,"
23,228,"Ἀκτορίς, ἥν μοι δῶκε πατὴρ ἔτι δεῦρο κιούσῃ,"
23,229,"ἣ νῶϊν εἴρυτο θύρας πυκινοῦ θαλάμοιο,"
23,230,"πείθεις δή μευ θυμόν, ἀπηνέα περ μάλ’ ἐόντα."
23,231,"ὣς φάτο, τῷ δ’ἔτι μᾶλλον ὑφ’ ἵμερον ὧρσε γόοιο·"
23,232,"κλαῖε δ’ἔχων ἄλοχον θυμαρέα, κέδν’ εἰδυῖαν."
23,233,"ὡς δ’ὅτ’ ἂν ἀσπάσιος γῆ νηχομένοισι φανήῃ,"
23,234,ὦν τε Ποσειδάων εὐεργέα νῆ’ ἐνὶ πόντῳ
23,235,"ῥαίσῃ, ἐπειγομένην ἀνέμῳ καὶ κύματι πηγῷ·"
23,236,παῦροι δ’ἐξέφυγον πολιῆς ἁλὸς ἤπειρόνδε
23,237,"νηχόμενοι, πολλὴ δὲ περὶ χροῒ τέτροφεν ἅλμη,"
23,238,"ἀσπάσιοι δ’ἐπέβαν γαίης, κακότητα φυγόντες·"
23,239,"ὣς ἄρα τῇ ἀσπαστὸς ἔην πόσις εἰσοροώσῃ,"
23,240,δειρῆς δ’οὔ πω πάμπαν ἀφίετο πήχεε λευκώ.
23,241,"καί νύ κ’ὀδυρομένοισι φάνη ῥοδοδάκτυλος Ἠώς,"
23,242,εἰ μὴ ἄρ’ ἄλλ’ ἐνόησε θεὰ γλαυκῶπις Ἀθήνη.
23,243,"νύκτα μὲν ἐν περάτῃ δολιχὴν σχέθεν, Ἠῶ δ’αὖτε"
23,244,"ῥύσατ’ ἐπ’ Ὠκεανῷ χρυσόθρονον, οὐδ’ ἔα ἵππους"
23,245,"ζεύγνυσθ’ ὠκύποδας, φάος ἀνθρώποισι φέροντας,"
23,246,"Λάμπον καὶ Φαέθονθ’, οἵ τ’Ἠῶ πῶλοι ἄγουσι."
23,247,καὶ τότ’ ἄρ’ ἣν ἄλοχον προσέφη πολύμητις Ὀδυσσεύς
23,248,"ὧ γύναι, οὐ γάρ πω πάντων ἐπὶ πείρατ’ ἀέθλων"
23,249,"ἤλθομεν, ἀλλ’ ἔτ’ ὄπισθεν ἀμέτρητος πόνος ἔσται,"
23,250,"πολλὸς καὶ χαλεπός, τὸν ἐμὲ χρὴ πάντα τελέσσαι."
23,251,ὣς γάρ μοι ψυχὴ μαντεύσατο Τειρεσίαο
23,252,"ἤματι τῷ ὅτε δὴ κατέβην δόμον Ἄϊδος εἴσω,"
23,253,νόστον ἑταίροισιν διζήμενος ἠδ’ ἐμοὶ αὐτῷ.
23,254,"ἀλλ’ ἔρχευ, λέκτρονδ’ ἴομεν, γύναι, ὄφρα καὶ ἤδη"
23,255,ὕπνῳ ὕπο γλυκερῷ ταρπώμεθα κοιμηθέντε.
23,256,τὸν δ’αὖτε προσέειπε περίφρων Πηνελόπεια·
23,257,εὐνὴ μὲν δή σοί γε τότ’ ἔσσεται ὁππότε θυμῷ
23,258,"σῷ ἐθέλῃς, ἐπεὶ ἄρ σε θεοὶ ποίησαν ἱκέσθαι"
23,259,οἶκον ἐϋκτίμενον καὶ σὴν ἐς πατρίδα γαῖαν·
23,260,"ἀλλ’ ἐπεὶ ἐφράσθης καί τοι θεὸς ἔμβαλε θυμῷ,"
23,261,"εἴπ’ ἄγε μοι τὸν ἄεθλον, ἐπεὶ καὶ ὄπισθεν, ὀΐω,"
23,262,"πεύσομαι, αὐτίκα δ’ἐστὶ δαήμεναι οὔ τι χέρειον."
23,263,τὴν δ’ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
23,264,"δαιμονίη, τί τ’ἄρ’ αὖ με μάλ’ ὀτρύνουσα κελεύεις"
23,265,εἰπέμεν; αὐτὰρ ἐγὼ μυθήσομαι οὐδ’ ἐπικεύσω.
23,266,οὐ μέν τοι θυμὸς κεχαρήσεται· οὐδὲ γὰρ αὐτὸς
23,267,"χαίρω, ἐπεὶ μάλα πολλὰ βροτῶν ἐπὶ ἄστε’ ἄνωγεν"
23,268,"ἐλθεῖν, ἐν χείρεσσιν ἔχοντ’ εὐῆρες ἐρετμόν,"
23,269,εἰς ὅ κε τοὺς ἀφίκωμαι οἳ οὐκ ἴσασι θάλασσαν
23,270,"ἀνέρες, οὐδέ θ’ἅλεσσι  nbsp;μεμιγμένον εἶδαρ ἔδουσιν·"
23,271,"οὐδ’ ἄρα τοί γ’ἴσασι νέας φοινικοπαρήους,"
23,272,"οὐδ’ εὐήρε’ ἐρετμά, τά τε πτερὰ νηυσὶ πέλονται."
23,273,"σῆμα δέ μοι τόδ’ ἔειπεν ἀριφραδές, οὐδέ σε κεύσω·"
23,274,ὁππότε κεν δή μοι ξυμβλήμενος ἄλλος ὁδίτης
23,275,"φήῃ ἀθηρηλοιγὸν ἔχειν ἀνὰ φαιδίμῳ ὤμῳ,"
23,276,"καὶ τότε δὴ γαίῃ πήξαντ’ ἐκέλευσεν ἐρετμόν,"
23,277,"ἔρξανθ’ ἱερὰ καλὰ Ποσειδάωνι ἄνακτι,"
23,278,"ἀρνειὸν ταῦρόν τε συῶν τ’ἐπιβήτορα κάπρον,"
23,279,"οἴκαδ’ ἀποστείχειν, ἔρδειν θ’ἱερὰς ἑκατόμβας"
23,280,"ἀθανάτοισι θεοῖσι, τοὶ οὐρανὸν εὐρὺν ἔχουσι,"
23,281,πᾶσι μάλ’ ἑξείης· θάνατος δέ μοι ἐξ ἁλὸς αὐτῷ
23,282,"ἀβληχρὸς μάλα τοῖος ἐλεύσεται, ὅς κέ με πέφνῃ"
23,283,γήρᾳ ὕπο λιπαρῷ ἀρημένον· ἀμφὶ δὲ λαοὶ
23,284,ὄλβιοι ἔσσονται· τὰ δέ μοι φάτο πάντα τελεῖσθαι.
23,285,τὸν δ’αὖτε προσέειπε περίφρων Πηνελόπεια·
23,286,"εἰ μὲν δὴ γῆράς γε θεοὶ τελέουσιν ἄρειον,"
23,287,ἐλπωρή τοι ἔπειτα κακῶν ὑπάλυξιν ἔσεσθαι.
23,288,ὣς οἱ μὲν τοιαῦτα πρὸς ἀλλήλους ἀγόρευον·
23,289,τόφρα δ’ἄρ’ Εὐρυνόμη τε ἰδὲ τροφὸς ἔντυον εὐνὴν
23,290,"ἐσθῆτος μαλακῆς, δαΐδων ὕπο λαμπομενάων."
23,291,"αὐτὰρ ἐπεὶ στόρεσαν πυκινὸν λέχος ἐγκονέουσαι,"
23,292,"γρηῢς μὲν κείουσα πάλιν οἶκόνδε βεβήκει,"
23,293,τοῖσιν δ’Εὐρυνόμη θαλαμηπόλος ἡγεμόνευεν
23,294,"ἐρχομένοισι λέχοσδε, δάος μετὰ χερσὶν ἔχουσα·"
23,295,ἐς θάλαμον δ’ἀγαγοῦσα πάλιν κίεν. οἱ μὲν ἔπειτα
23,296,ἀσπάσιοι λέκτροιο παλαιοῦ θεσμὸν ἵκοντο·
23,297,αὐτὰρ Τηλέμαχος καὶ βουκόλος ἠδὲ συβώτης
23,298,"παῦσαν ἄρ’ ὀρχηθμοῖο πόδας, παῦσαν δὲ γυναῖκας,"
23,299,αὐτοὶ δ’εὐνάζοντο κατὰ μέγαρα σκιόεντα.
23,300,"τὼ δ’ἐπεὶ οὖν φιλότητος ἐταρπήτην ἐρατεινῆς,"
23,301,"τερπέσθην μύθοισι, πρὸς ἀλλήλους ἐνέποντες,"
23,302,"ἡ μὲν ὅσ’ ἐν μεγάροισιν ἀνέσχετο δῖα γυναικῶν,"
23,303,"ἀνδρῶν μνηστήρων ἐσορῶσ’ ἀΐδηλον ὅμιλον,"
23,304,"οἳ ἕθεν εἵνεκα πολλά, βόας καὶ ἴφια μῆλα,"
23,305,"ἔσφαζον, πολλὸς δὲ πίθων ἠφύσσετο οἶνος·"
23,306,αὐτὰρ ὁ διογενὴς Ὀδυσεὺς ὅσα κήδε’ ἔθηκεν
23,307,"ἀνθρώποις ὅσα τ’αὐτὸς ὀϊζύσας ἐμόγησε,"
23,308,"πάντ’ ἔλεγ’· ἡ δ’ἄρ’ ἐτέρπετ’ ἀκούουσ’, οὐδέ οἱ ὕπνος"
23,309,πῖπτεν ἐπὶ βλεφάροισι πάρος καταλέξαι ἅπαντα.
23,310,"ἤρξατο δ’ὡς πρῶτον Κίκονας δάμασ’, αὐτὰρ ἔπειτα"
23,311,ἦλθεν Λωτοφάγων ἀνδρῶν πίειραν ἄρουραν·
23,312,"ἠδ’ ὅσα Κύκλωψ ἔρξε, καὶ ὡς ἀπετίσατο ποινὴν"
23,313,"ἰφθίμων ἑτάρων, οὓς ἤσθιεν οὐδ’ ἐλέαιρεν·"
23,314,"ἠδ’ ὡς Αἴολον ἵκεθ’, ὅ μιν πρόφρων ὑπέδεκτο"
23,315,"καὶ πέμπ’, οὐδέ πω αἶσα φίλην ἐς πατρίδ’ ἱκέσθαι"
23,316,"ἤην, ἀλλά μιν αὖτις ἀναρπάξασα θύελλα"
23,317,πόντον ἐπ’ ἰχθυόεντα φέρεν βαρέα στενάχοντα·
23,318,"ἠδ’ ὡς Τηλέπυλον Λαιστρυγονίην ἀφίκανεν,"
23,319,οἳ νῆάς τ’ὄλεσαν καὶ ἐϋκνήμιδας ἑταίρους
23,320,πάντας· Ὀδυσσεὺς δ’οἶος ὑπέκφυγε νηῒ μελαίνῃ·
23,321,"καὶ Κίρκης κατέλεξε δόλον πολυμηχανίην τε,"
23,322,"ἠδ’ ὡς εἰς Ἀΐδεω δόμον ἤλυθεν εὐρώεντα,"
23,323,"ψυχῇ χρησόμενος Θηβαίου Τειρεσίαο,"
23,324,"νηῒ πολυκλήϊδι, καὶ εἴσιδε πάντας ἑταίρους"
23,325,"μητέρα θ’,ἥ μιν ἔτικτε καὶ ἔτρεφε τυτθὸν ἐόντα·"
23,326,"ἠδ’ ὡς Σειρήνων ἁδινάων φθόγγον ἄκουσεν,"
23,327,ὥς θ’ἵκετο Πλαγκτὰς πέτρας δεινήν τε Χάρυβδιν
23,328,"Σκύλλην θ’,ἣν οὔ πώ ποτ’ ἀκήριοι ἄνδρες ἄλυξαν·"
23,329,ἠδ’ ὡς Ἠελίοιο βόας κατέπεφνον ἑταῖροι·
23,330,ἠδ’ ὡς νῆα θοὴν ἔβαλε ψολόεντι κεραυνῷ
23,331,"Ζεὺς ὑψιβρεμέτης, ἀπὸ δ’ἔφθιθεν ἐσθλοὶ ἑταῖροι"
23,332,"πάντες ὁμῶς, αὐτὸς δὲ κακὰς ὑπὸ κῆρας ἄλυξεν·"
23,333,"ὥς θ’ἵκετ’ Ὠγυγίην νῆσον νύμφην τε Καλυψώ,"
23,334,"ἣ δή μιν κατέρυκε, λιλαιομένη πόσιν εἶναι,"
23,335,"ἐν σπέσσι γλαφυροῖσι, καὶ ἔτρεφεν ἠδὲ ἔφασκεν"
23,336,θήσειν ἀθάνατον καὶ ἀγήραον ἤματα πάντα·
23,337,ἀλλὰ τοῦ οὔ ποτε θυμὸν ἐνὶ στήθεσσιν ἔπειθεν·
23,338,"ἠδ’ ὡς ἐς Φαίηκας ἀφίκετο πολλὰ μογήσας,"
23,339,οἳ δή μιν περὶ κῆρι θεὸν ὣς τιμήσαντο
23,340,"καὶ πέμψαν σὺν νηῒ φίλην ἐς πατρίδα γαῖαν,"
23,341,χαλκόν τε χρυσόν τε ἅλις ἐσθῆτά τε δόντες.
23,342,"τοῦτ’ ἄρα δεύτατον εἶπεν ἔπος, ὅτε οἱ γλυκὺς ὕπνος"
23,343,"λυσιμελὴς ἐπόρουσε, λύων μελεδήματα θυμοῦ."
23,344,ἡ δ’αὖτ’ ἄλλ’ ἐνόησε θεὰ γλαυκῶπις Ἀθήνη·
23,345,ὁππότε δή ῥ’Ὀδυσῆα ἐέλπετο ὃν κατὰ θυμὸν
23,346,"εὐνῆς ἧς ἀλόχου ταρπήμεναι ἠδὲ καὶ ὕπνου,"
23,347,αὐτίκ’ ἀπ’ Ὠκεανοῦ χρυσόθρονον ἠριγένειαν
23,348,"ὧρσεν, ἵν’ ἀνθρώποισι φόως φέροι· ὧρτο δ’Ὀδυσσεὺς"
23,349,"εὐνῆς ἐκ μαλακῆς, ἀλόχῳ δ’ἐπὶ μῦθον ἔτελλεν·"
23,350,"ὧ γύναι, ἤδη μὲν πολέων κεκορήμεθ’ ἀέθλων"
23,351,"ἀμφοτέρω, σὺ μὲν ἐνθάδ’ ἐμὸν πολυκηδέα νόστον"
23,352,κλαίουσ’. αὐτὰρ ἐμὲ Ζεὺς ἄλγεσι καὶ θεοὶ ἄλλοι
23,353,ἱέμενον πεδάασκον ἐμῆς ἀπὸ πατρίδος αἴης·
23,354,"νῦν δ’ἐπεὶ ἀμφότεροι πολυήρατον ἱκόμεθ’ εὐνήν,"
23,355,"κτήματα μὲν τά μοι ἔστι, κομιζέμεν ἐν μεγάροισι,"
23,356,"μῆλα δ’ἅ μοι μνηστῆρες ὑπερφίαλοι κατέκειραν,"
23,357,"πολλὰ μὲν αὐτὸς ἐγὼ ληΐσσομαι, ἄλλα δ’Ἀχαιοὶ"
23,358,"δώσουσ’, εἰς ὅ κε πάντας ἐνιπλήσωσιν ἐπαύλους."
23,359,"ἀλλ’ ἤτοι μὲν ἐγὼ πολυδένδρεον ἀγρὸν ἄπειμι,"
23,360,"ὀψόμενος πατέρ’ ἐσθλόν, ὅ μοι πυκινῶς ἀκάχηται·"
23,361,"σοὶ δέ, γύναι, τόδ’ ἐπιτέλλω, πινυτῇ περ ἐούσῃ·"
23,362,αὐτίκα γὰρ φάτις εἶσιν ἅμ’ ἠελίῳ ἀνιόντι
23,363,"ἀνδρῶν μνηστήρων, οὓς ἔκτανον ἐν μεγάροισιν·"
23,364,εἰς ὑπερῷ’ ἀναβᾶσα σὺν ἀμφιπόλοισι γυναιξὶν
23,365,"ἧσθαι, μηδέ τινα προτιόσσεο μηδ’ ἐρέεινε."
23,366,"ἦ ῥα καὶ ἀμφ’ ὤμοισιν ἐδύσατο τεύχεα καλά,"
23,367,"ὧρσε δὲ Τηλέμαχον καὶ βουκόλον ἠδὲ συβώτην,"
23,368,πάντας δ’ἔντε’ ἄνωγεν ἀρήϊα χερσὶν ἑλέσθαι.
23,369,"οἱ δέ οἱ οὐκ ἀπίθησαν, ἐθωρήσσοντο δὲ χαλκῷ,"
23,370,"ὤϊξαν δὲ θύρας, ἐκ δ’ἤϊον· ἦρχε δ’Ὀδυσσεύς."
23,371,"ἤδη μὲν φάος ἦεν ἐπὶ χθόνα, τοὺς δ’ἄρ’ Ἀθήνη"
